wristFlexionExtension,wristRotation,Index MCP,Index PIP,Index DIP,Middle MCP,Middle PIP,Middle DIP,Ring MCP,Ring PIP,Ring DIP,Pinky MCP,Pinky PIP,Pinky DIP,Thumb roll,Thumb MCP,Thumb PIP
0,0,158.6082468,159.2458058,172.4634316,170.1363148,158.2528213,175.4403676,178.0585766,165.4458159,176.3445799,175.234856,176.7724912,179.172837,146.3983636,171.8615349,168.8222962
0,0,160.7122605,154.4081138,172.9077487,171.4253064,155.1808093,173.5031941,179.1935088,162.2335016,175.5022635,174.4704719,172.9029566,177.4521758,145.4415787,171.0556321,165.05176
0,0,159.9936136,151.384669,171.4119124,170.1630571,152.9952871,171.2083156,178.2537972,159.8843533,174.281026,173.7682716,169.5213102,176.8257161,144.806437,169.5753777,163.9631732
0,0,160.5580044,148.1545965,171.0969813,170.7398506,149.2485553,170.5698744,177.1709455,156.8562378,173.2733552,174.4959054,166.1585411,174.5866467,143.8953722,168.7515682,164.61259
0,0,161.6117179,144.9549774,172.0950882,169.3847439,147.6276499,171.9623381,173.1013923,156.2136497,173.3445092,177.236661,165.3978459,173.7722312,144.2523302,166.3678961,161.8377193
0,0,158.8592957,143.8415485,171.2104182,168.4690318,143.2555464,171.3523723,171.8304914,152.7798125,172.9833228,178.8076723,163.0474007,174.3164316,144.2536715,165.4107044,160.9728465
0,0,161.0148101,141.3182073,171.0815496,171.311162,136.4210594,168.1825884,171.6409604,149.2711555,171.2946106,178.3218709,159.24178,173.2959962,144.8057883,163.9270146,162.5618883
0,0,159.6575147,138.5554697,168.3359339,171.8699763,131.7312439,164.3348955,168.9767514,147.1449674,167.6886183,178.9096733,157.6818479,169.4458887,145.439517,161.3568939,164.6543579
0,0,159.8939019,135.3891388,166.9123056,169.3113242,130.4818319,161.9233316,166.4479408,143.6301565,163.5498717,174.1276216,156.8276838,163.0347166,147.1358284,156.0746044,165.2235849
0,0,160.2309663,132.2548065,163.802491,168.165794,131.4184475,158.16934,166.976124,143.1396272,156.8964823,172.9119307,156.4603241,153.7693132,150.997765,153.4008253,171.6186985
0,0,156.7115694,132.29994,159.3545662,164.4254639,133.9166096,153.6905995,166.0694736,145.6299537,146.6157668,173.3572823,156.7993136,145.6362513,154.88614,156.307297,178.1160225
0,0,155.8878427,135.8810033,154.0806377,162.4191726,140.4200091,146.0013773,165.6516437,148.1153663,129.2059931,172.2829875,156.635762,135.0808394,158.0562001,157.6307244,178.0922413
0,0,156.084947,131.3936184,151.2590889,161.8210405,141.0170443,139.9967994,163.1379879,146.5320786,120.2407241,171.5214409,155.3875892,127.9307885,159.6322872,157.7940586,173.7088667
0,0,153.4240934,131.3253883,141.7612494,160.1629793,137.235777,120.7094995,162.6866301,144.6342519,99.97399209,172.0483374,154.2276851,104.4161258,155.955987,156.1750698,172.3876649
0,0,147.9203533,136.1148647,136.8073788,159.39646,134.4467008,115.7107626,167.9907928,142.1614016,95.9053579,176.1133625,151.9259247,97.68774648,160.5866504,151.3304506,170.997665
0,0,144.5323675,137.377804,127.6588548,158.5232583,130.8970942,109.3336768,167.5526282,138.5727864,94.4952553,175.5432416,148.285062,93.87323157,160.95216,151.521707,168.5712699
0,0,145.0675496,137.9468584,119.0888177,161.9675092,122.4726306,96.42114338,172.8254735,130.0556865,82.59035079,178.5346633,141.0723244,83.03852951,160.5201672,152.9163952,169.480747
0,0,143.8750138,128.4167011,105.173874,157.0740963,105.3548185,98.19170884,167.8273401,123.6122004,81.66268392,177.2505934,138.0993003,70.74323923,156.2091774,154.1568498,173.6571627
0,0,141.8309939,122.8910388,121.3618875,157.8413729,97.40468385,104.2822968,166.2561495,116.8290944,81.47729217,175.2759607,131.7420804,68.14607876,155.473846,154.5925954,172.1553636
0,0,139.0865656,127.8789043,114.7931346,160.2943302,95.37428338,106.0887672,168.2095902,111.9390877,86.39553861,177.2896398,128.321625,69.20532078,156.9863087,154.8980594,171.657882
0,0,137.0816969,125.4264617,109.8331249,156.7342318,96.63602145,100.6722212,164.1941316,112.5302444,83.32661703,174.571766,128.9922021,62.20319197,153.8504948,155.8103754,169.5314906
0,0,138.7240659,122.0519604,127.1358493,157.6619136,95.72006384,107.0765722,166.6387686,109.1046038,87.02359373,173.2335209,129.5852982,61.27636192,161.7550766,156.6652356,169.4116972
0,0,136.1851738,119.1049861,126.1941201,154.3389111,93.60130313,108.8118884,162.5850479,105.5590242,89.48953327,169.131459,128.8075075,58.28610271,163.2661293,157.8135878,167.1484879
0,0,139.9423219,109.8632458,130.0646956,155.3539533,86.96470939,110.7079834,162.891436,98.88474686,94.89415988,168.6068786,118.2804009,70.69322648,163.0819142,156.7926584,170.1873354
0,0,139.6962571,105.1125426,124.159355,153.6936166,81.24644686,113.4385749,161.6979721,91.47282667,101.7743785,168.290568,107.5888177,77.70440856,163.5679287,157.4657288,174.0051335
0,0,137.1726617,111.599898,123.9822266,149.1032371,86.89073332,117.9834412,159.2919837,94.78355522,102.6586422,163.8112932,111.4469691,71.09105071,164.2208446,157.0073439,175.5763387
0,0,136.1057756,108.5599484,122.752957,145.9195169,85.3414769,120.4799219,156.3957429,93.74302427,106.3674201,163.3981631,98.5781826,85.4216303,163.8606072,158.3085454,173.7824787
0,0,137.2553808,110.2993225,116.449573,148.5056928,83.91644905,116.1410809,158.975861,90.17690486,102.0927801,166.2724909,88.1194431,90.41172903,159.9213426,157.5691797,171.7736131
0,0,134.8666897,112.8508771,114.0565666,148.4028312,79.96782666,117.3091232,158.7322775,82.35528617,107.4445005,165.4300821,69.17630016,107.7061956,156.2250527,157.3769202,169.0539995
0,0,130.5529875,107.5138333,120.5333378,146.8968484,77.00510918,121.8483117,157.7883467,78.77561396,111.8370003,163.9059278,58.47080547,120.5859557,156.6116271,158.4324634,166.8921922
0,0,127.3726665,103.3073275,116.4310791,147.8437275,72.84045245,122.5816437,159.7975896,79.89578926,112.0838751,165.1350314,65.08908269,116.2646811,157.9432984,158.5046403,167.4078395
0,0,118.5903816,91.1259011,123.6773888,137.2921349,71.28306693,127.6197537,151.8647259,72.97924548,122.9765232,160.837066,57.95920503,129.6471898,159.6234567,153.7203903,170.1627098
0,0,110.8579778,89.83761345,122.4818504,128.1878553,71.61589594,132.1102621,144.4820245,74.07079061,126.5940817,155.9726229,63.58342238,125.8106254,157.2678332,152.6190173,171.319167
0,0,110.1449132,86.36921641,120.5761129,125.6167023,71.37770848,130.8070315,144.8880883,70.10702403,124.134985,153.9028469,67.16216214,117.6478911,162.8197268,154.3844346,167.5480825
0,0,110.6525552,90.29981194,116.9754408,124.9876484,81.25480307,131.1849571,146.078919,78.71189154,122.8766617,153.2082424,85.70377282,101.7795412,164.1834732,155.8830441,169.195222
0,0,108.4527416,93.5096033,119.6169278,123.5614573,86.29558983,134.1770234,145.050493,85.84225726,122.7577558,154.195029,101.1277102,91.27257632,162.9943606,158.1243914,171.7430243
0,0,108.6588046,96.57507306,119.2433656,123.2231727,90.98360806,136.245113,144.4622056,94.2597686,121.7514276,153.9106974,113.7442829,83.7827313,162.4332175,155.8710374,172.5872986
0,0,107.1787268,88.42199093,122.7146583,120.6899077,80.93983089,136.5732828,141.0390232,81.75545116,129.4975666,152.3690379,92.34124873,107.1996891,162.1257381,154.1502354,170.7473927
0,0,103.7468513,83.07535273,123.1575777,118.15002,71.40796786,136.0542866,139.2237077,69.2258796,131.7042712,152.1731375,72.77931409,121.7067312,158.0546619,150.4697123,171.2380361
0,0,104.6737215,83.12283297,125.0581558,119.1458428,75.45214147,133.1965608,138.7839711,74.81448053,128.4946636,151.5928628,68.91679717,128.7550374,157.4530204,150.5417045,169.509444
0,0,103.4519866,71.08483519,128.4889509,119.3709756,63.65719062,135.2273908,140.2001514,61.72316289,135.2753834,154.8469472,52.09180959,144.448051,155.6376693,147.2975209,166.3487389
0,0,102.0574035,73.46227691,125.8666167,119.7687142,70.23453771,132.1413184,142.1374106,73.75867557,127.8401476,158.52634,63.72000412,135.2408259,153.5564678,145.6159563,164.6946559
0,0,102.573748,68.12494364,128.912746,120.6248052,62.78993124,133.9399702,143.1665765,63.04445518,132.7722598,158.7292662,52.22408071,142.0279266,155.5385918,145.0288398,164.5751819
0,0,100.9532348,65.88768665,128.3881783,120.1202802,63.25495587,131.6917729,142.7269751,68.53288896,126.2427204,160.1015747,57.11153063,136.2294413,153.4721863,143.8884652,164.4864859
0,0,101.253012,64.197181,127.4467373,120.4934473,61.65367267,125.5758373,142.4964882,65.60504291,120.0446659,161.3981379,48.01028057,139.5723467,152.49176,142.7884468,164.5646924
0,0,101.5102757,62.36823484,127.3498781,121.2053926,56.8917331,126.3613663,142.7994745,59.49465692,122.0290673,161.6618203,37.53997972,146.6349496,151.5783878,141.7356249,165.0370984
0,0,100.0816121,58.69621495,129.4999254,119.8216103,53.14827042,128.1914053,141.7024199,55.76635076,123.7277158,161.3311396,36.58145339,146.0089977,151.9837524,142.9464845,165.8586285
0,0,98.7549425,55.89689937,130.2658345,118.4005675,48.89844972,130.2849602,140.1586126,50.22165094,127.2210603,159.1430655,31.07342723,150.3574576,148.2049358,142.9044126,165.2678206
0,0,100.1912213,58.18968357,129.6192937,119.4286247,52.00356033,128.9206735,140.1270865,57.06125793,123.0029082,158.9730581,38.97600751,145.0089969,151.4544585,144.6379862,165.0098358
0,0,98.91123891,56.43167158,127.8344026,117.8271055,48.71452893,128.6129239,138.2676672,51.9461764,125.1797633,157.0896007,36.08537677,147.1027843,152.398545,146.3503149,163.1411751
0,0,98.35292053,58.65142459,127.4597374,117.233385,52.10939491,127.1316447,138.3009024,56.40335615,122.8079574,157.6518827,39.42021579,144.3973885,151.9406745,147.2949227,164.9239662
0,0,98.665487,59.32944788,126.9433672,117.4459325,50.67112496,128.2460343,138.7955164,54.6159668,124.149429,158.6702392,38.20498411,145.3902012,153.3567624,148.2482343,162.8652273
0,0,98.24315361,57.45262855,127.4450059,116.8075017,51.01057367,127.2363232,137.4421174,54.27486582,123.3619558,157.0110649,37.46315011,146.5435089,152.1268658,146.6661524,163.8517036
0,0,99.00525547,56.51066053,127.9441726,117.3886308,48.34212809,128.7018951,137.6932404,51.43510883,125.6874202,157.7570788,34.38661418,149.0363481,152.5448692,147.5370913,165.1232267
0,0,98.71207271,55.21045809,129.692102,117.2853348,48.82474791,129.0736216,138.1041036,51.88399282,125.49712,158.1179452,34.78758438,148.5321809,150.5139161,147.9281229,163.902607
0,0,99.3449559,54.79627969,128.9844693,117.7476253,46.87300362,128.6611625,137.3654104,50.18038983,125.3947343,156.826886,32.91511202,148.901069,152.4809179,146.4335054,166.0422999
0,0,99.56363646,57.2194471,127.3838877,117.3199226,50.50859443,125.5057761,136.4586663,54.74213007,120.3298161,155.8455226,36.91267235,145.5244922,155.1854034,146.706443,165.9953712
0,0,99.41090866,55.15504616,128.3405238,117.6908732,47.37753326,127.9612567,137.3054396,50.3010424,124.5655482,156.9712115,33.21633174,148.3308626,152.4253943,147.3718485,166.223891
0,0,100.0538011,54.44397355,129.0569026,118.2329836,47.57146308,127.9724129,137.65836,50.82522088,123.2081589,157.2002511,33.38164871,147.3594755,151.3112655,147.3969545,165.3679332
0,0,99.78115088,51.4951646,131.2632804,118.4757935,44.28311457,130.3114706,138.150643,47.10174523,126.292149,157.9134145,29.5650573,149.8818544,148.9806498,146.3170301,165.7966459
0,0,100.3746826,53.12998044,130.8265286,119.0003705,46.13849844,129.8914325,138.0386513,50.32694239,125.0214806,157.6260884,32.14128736,148.7775763,150.4531293,146.4329612,165.7946478
0,0,100.0079098,52.75928753,130.9451922,118.998435,45.29693609,130.8089925,138.2674543,48.98434953,126.2347437,157.8150521,31.16628546,149.3235952,149.0100381,146.116533,164.470465
0,0,99.96960261,52.60407694,132.2334605,118.7827423,45.096549,132.5915399,138.6488354,48.13394781,128.2829249,159.4877418,30.01190951,150.5800868,149.6027965,146.2984359,164.5133909
0,0,99.594642,53.36189616,130.8517546,118.5424397,46.59000929,130.4172136,138.5539413,50.34120089,125.3763625,158.3838924,32.54892326,147.8685288,149.1291892,146.3093362,162.0851392
0,0,99.51081639,55.90924751,129.6031089,117.9708855,48.5677554,129.7250216,137.6376051,52.71043025,124.6995374,158.2723343,33.6135556,148.4501488,150.1330351,146.7928383,163.8210359
0,0,99.78175955,54.21743168,129.8439848,118.2278288,47.59710518,130.3338056,138.2566152,51.30825853,125.273841,158.8602773,32.92194657,148.2964593,149.3154771,146.6399405,162.3779562
0,0,99.47715961,56.2020029,129.5020808,118.3340816,50.14861684,128.678332,138.3574143,54.53812134,122.6942885,158.2559262,36.21676258,145.3969976,150.4427397,146.9837467,162.4780976
0,0,99.79905145,57.10608261,128.2688492,119.1039863,51.00461587,127.8782233,139.6697448,55.53521679,121.4178229,160.1501398,37.33472148,143.6850523,150.3330007,146.6702418,163.7554008
0,0,98.49521249,55.2833593,128.8091325,117.5469805,49.5740847,127.7766249,138.1678291,55.2060721,120.4906339,158.2858516,37.43157682,143.5434383,150.7901469,146.4345561,162.8001703
0,0,98.81831211,56.10656945,127.6008207,117.1261737,49.27990484,128.4742129,137.0029879,52.58466759,123.8226121,157.3898961,35.09708688,147.1765823,152.5702103,147.5533588,163.405321
0,0,99.09196128,56.66061607,127.3552079,117.6676567,50.1182342,127.5797283,137.8919479,54.34727816,122.4952767,157.4355358,35.49200219,146.5815329,152.9567491,147.3391434,162.9197413
0,0,98.79833778,56.47231316,128.0281099,116.9799503,49.90596078,128.5109061,137.3796689,53.61208338,123.6674893,156.8731283,35.63870246,146.8400372,152.8032874,148.4755646,162.5476705
0,0,99.62308033,54.0649857,129.0363739,118.6843302,46.20019836,129.4574703,138.2969202,49.31231634,126.116666,157.9025798,30.86247925,150.0524663,151.2428438,146.8896013,166.2183183
0,0,98.95154518,56.25435147,127.6431669,117.8153002,50.3093605,127.1552319,137.9300633,56.29682041,120.3437632,157.835698,37.22389916,144.4278406,153.7844485,148.1734332,163.3303108
0,0,98.40908426,53.77186594,129.1332796,116.83855,47.43605381,129.3701138,137.0194048,51.97766159,123.925766,156.6907043,34.43140019,147.4354484,152.1561207,147.6929358,163.4018862
0,0,98.35981794,55.09968164,128.7335138,117.1914611,48.21755627,128.5749626,137.1156141,53.13706658,123.2804005,156.7540418,34.63589358,146.8326778,153.8092064,147.3044419,165.5935855
0,0,99.4262076,56.28756061,127.3576171,117.9096819,49.89322639,126.8867495,138.1425978,54.86474942,121.0468433,157.6323503,37.14750078,144.4032574,154.4530138,149.7111419,163.5508651
0,0,99.02740587,55.4085525,128.8953171,118.3803624,48.94037892,127.8098209,138.9157993,55.49592488,120.1357118,158.7282805,36.52995373,143.6934754,152.6386571,148.2940373,165.1901137
0,0,99.15790839,55.46436132,128.7710106,117.9904057,48.55665251,128.9151251,138.0389861,53.68566418,123.4567321,157.2143473,35.96777897,145.8139064,153.7659749,149.2832234,164.6085385
0,0,99.71783253,56.02643438,128.180959,118.550154,50.09088762,126.6483863,139.1510531,55.20141177,120.469258,158.8004231,36.92175197,144.4715857,152.2038337,148.9585643,164.8732354
0,0,99.4515591,53.88590596,129.5732201,118.6986025,47.41617399,128.6797841,139.3066363,51.59717222,122.6053372,159.2494045,32.60666998,146.5803307,149.6285837,147.3609658,164.8569215
0,0,99.08942926,53.81432855,129.4395878,118.177578,46.44830937,129.3181029,138.2275624,50.13305722,124.3072866,158.2073876,31.39365324,147.8945224,151.0154163,147.5650844,165.641998
0,0,99.10406677,55.49697716,128.8805527,117.9474143,48.91443255,128.9110741,138.5563549,52.17874967,123.8232945,157.8153208,34.36290747,146.3916281,151.5202449,148.8138213,162.4785717
0,0,99.91200437,55.92176179,128.4544199,118.4921776,48.92505993,128.6359357,138.4408624,52.27036032,123.2371458,158.0425919,34.37858164,146.3201626,151.3014941,147.8911708,162.8031497
0,0,99.46599787,54.67725858,129.7221524,118.0541168,47.25829679,130.0753578,138.2248356,49.60738085,125.8297223,157.8275196,32.41060847,147.9566388,151.0325365,147.4793215,161.7696023
0,0,99.75006089,55.4692601,128.8499249,118.3668474,47.95063974,129.0043765,138.3905976,50.84835146,124.4863733,157.9041222,33.42003712,147.4888174,151.3358517,147.3241155,164.0346592
0,0,99.55394965,55.32150147,128.7997467,118.6525143,47.64387159,128.9974987,138.9519809,50.50006829,123.7324627,158.7205137,32.38569906,147.4926405,150.0084137,147.5184342,164.2436883
0,0,98.96041668,56.22203986,127.5676222,117.4227115,49.26773885,127.8405254,137.6679137,51.15412252,123.7695135,157.0883354,34.78985969,146.2961017,152.214327,147.7758776,162.1520141
0,0,99.33906864,56.20607779,127.5676176,117.9207488,49.31225353,127.2244944,138.4111132,51.97569231,122.2450974,158.0566855,34.59921647,145.6722661,151.5893652,148.4965411,163.5576977
0,0,98.80230973,56.30612274,128.077017,117.3235708,48.74995816,128.1580321,137.4078736,50.34235283,124.6502198,156.3280071,33.96010491,147.3157904,150.8801726,148.3642825,163.6981917
0,0,100.3582338,56.26169861,128.9918655,118.9177934,48.91459424,127.3649485,139.1246245,50.79693571,123.6023151,158.3178884,32.77939651,147.8440992,149.9072521,149.224765,164.6788824
0,0,100.713453,57.41229696,127.696355,119.5465704,49.47677731,126.472092,139.5821086,51.29655023,123.1835852,158.5790316,33.62566922,147.3862987,151.2919956,148.5963281,165.0171006
0,0,101.0194068,59.78716715,127.5648202,119.9552844,52.92289969,126.3315414,140.608569,56.40551256,121.0471968,159.2361026,39.20280786,143.244241,152.7664652,147.9037247,163.1997763
0,0,100.5352941,58.14713556,127.8028155,119.3297735,51.97772465,126.7073278,140.0259432,56.59573907,119.7843287,159.5916993,38.29839997,142.7796114,152.6984546,148.1787944,162.3716335
0,0,100.1617019,58.89649379,127.2758025,118.5938915,51.94968308,126.4799957,139.3336208,54.58540782,121.5998529,158.916419,37.84512072,144.2225082,153.178671,148.5677691,163.5715058
0,0,100.1310815,58.75894814,127.3664192,118.6989759,52.29403603,125.7323321,139.3128265,55.71503227,120.3878041,158.1505483,38.51889289,143.6585228,153.0034998,148.2061104,163.3821217
0,0,99.9680837,57.06949031,127.7570488,118.6416927,49.60077943,126.6809031,139.0036381,51.47833597,123.0015605,157.9386911,34.05995911,147.2976525,151.8413324,147.6605847,164.5169505
0,0,100.5973566,57.82503683,128.1079398,119.1724346,50.91720375,126.5439689,139.4943987,53.47257889,121.5603341,158.1871916,35.58041952,145.5795926,151.4008514,148.2263673,163.4387
0,0,100.05028,57.92929929,127.1522567,118.2246337,50.51432286,126.1758549,138.1800024,51.72069271,122.6629114,156.7642089,34.3967226,147.1293267,152.3132557,147.705148,163.9021049
0,0,99.78432753,56.72567555,128.6016885,118.089407,48.86605609,127.4096406,137.8243456,50.65607425,124.1338594,156.7254591,33.18957504,148.2533177,150.5616634,147.7722868,166.3159988
0,0,99.78404435,57.29144434,127.7575049,117.9249109,49.6509408,127.0868038,137.6709865,52.07806207,123.5464371,156.4876617,35.06219491,147.5630628,150.2832837,147.7481459,164.729278
0,0,99.75242061,54.13739656,130.8601057,118.1957436,47.03182382,130.6117806,138.5661633,48.19685807,127.3579702,157.9405405,31.30292966,149.9753173,148.4103783,148.2263742,162.6869453
0,0,99.60284403,55.19645751,129.1209095,118.5672922,47.92002462,127.9303212,138.3545986,50.56454409,123.4428352,157.5921998,33.04098331,146.9850557,150.7003388,146.1432682,164.4795908
0,0,100.1560834,56.66632167,128.1143781,119.0565292,48.2283312,127.8959069,138.7358373,49.63948125,124.7673114,157.9296741,32.54916791,148.1093116,151.732613,147.1246396,165.6704916
0,0,99.28805082,56.53703661,128.8655247,117.6670444,48.33134584,130.2999402,137.6565247,49.78677742,127.0480593,157.0882592,32.72192343,149.2383973,150.6244771,148.0611364,162.3978014
0,0,100.13678,57.68166206,129.5628442,119.0045913,49.46827825,129.4724336,139.2241589,51.66971796,125.4606822,158.1958084,33.94990184,147.557119,150.6517259,148.2644056,163.5797808
0,0,101.3188552,57.3909669,128.5236227,120.4110754,49.43865441,126.6733652,140.2915746,51.49630972,122.6572064,158.6141656,32.81993055,147.7498361,150.4304386,146.9273572,165.330783
0,0,100.9413558,56.32350258,129.602065,119.9598842,48.1892284,129.3863507,139.6096241,50.57523216,125.0912447,158.2505315,33.38273777,147.4567115,149.8451296,146.8962908,164.4911185
0,0,101.7404532,58.14389584,128.8607698,120.9797283,51.66959667,127.501271,141.3772077,56.58436646,120.2406508,160.7592498,36.30407905,144.6927241,151.2683403,146.9390746,163.5243415
0,0,100.7553477,57.871691,127.8615398,119.7620279,50.79113604,127.0697919,140.5485482,54.92785388,120.9509869,160.1544135,36.23525636,145.1135024,150.8371008,146.6183607,163.2440569
0,0,99.99249229,55.54873958,130.4542442,119.0937382,49.39137312,129.4720985,139.5575091,54.65958578,121.8075961,158.5278219,38.7962092,141.1012644,151.2702335,147.6743456,162.1310678
0,0,100.131829,57.57764684,128.7715563,118.6924485,50.70335365,127.7743535,139.0042843,53.68106831,123.0945337,158.0087056,35.98406182,145.5310792,152.8231471,148.7209331,162.5682441
0,0,101.1347948,57.5768314,128.8777566,120.1477067,50.05592598,128.0672048,140.2491626,53.8280618,122.6435218,158.9218114,35.15932446,146.2768009,151.9756484,147.6565648,163.8812838
0,0,101.0951248,57.65110039,129.0236743,120.1321263,50.72043195,128.2792156,140.8227295,55.20447605,121.8939747,159.6126813,37.33403639,144.0566085,150.5663819,146.8754467,163.7466176
0,0,100.3241178,56.31329636,129.4864062,119.2273156,49.05959334,129.3642681,139.5004946,53.12589897,123.5908557,158.7146818,35.39002451,145.7500098,151.9006199,147.3313909,163.0692794
0,0,101.5053625,58.07555835,128.5384869,120.229877,51.48714438,126.9835271,140.4011769,55.57270241,120.8315006,159.1896714,36.33577648,145.1342493,152.7815375,147.405117,163.281305
0,0,99.97396035,56.73004034,128.8796802,119.2827344,49.03878907,128.0471061,140.229534,52.75928633,122.8009793,160.1743697,33.51931007,146.2593417,150.2869935,146.5229711,166.9159301
0,0,100.4365943,54.68954761,130.2224289,119.8425408,48.02067646,128.5788208,140.1877925,51.99402647,123.0824814,159.0018651,33.77996453,146.1218429,149.6124186,146.6734394,165.9177339
0,0,99.82145909,56.87406918,129.1771904,119.1896911,49.85870594,128.6721133,139.7202629,53.12067642,123.5690876,158.7633128,35.40535152,145.7390632,151.8432096,145.8674338,164.9388102
0,0,99.69029868,56.03177241,129.2821028,118.5992398,48.59908978,128.5029292,138.794968,49.93139261,125.1250272,158.0808667,32.08280659,148.2225948,150.5457019,145.90921,165.3834331
0,0,100.3304925,56.10245191,129.6624641,119.6065077,48.33029718,129.1726228,139.998323,49.23387227,125.8577444,159.3128303,31.31695363,148.6822807,148.3321311,144.8649378,165.7452505
0,0,100.6627712,57.94256956,130.2439253,120.1926347,51.06649776,130.2203604,141.0976805,54.8801458,124.4337753,160.2211261,36.66549895,144.7331412,150.1620145,144.7731507,164.6750577
0,0,101.6329968,58.52388495,129.0076208,120.5281199,52.54331197,128.343982,140.9339163,56.34879308,122.3459042,159.9323702,37.00098666,146.1162869,151.8520197,143.5528219,163.9411082
0,0,101.6898981,60.52226025,127.0332301,120.6816143,54.2543864,125.266366,140.829607,58.69133624,118.6940402,160.41153,35.88660085,146.0519343,151.277279,142.4034298,165.3951609
0,0,101.3790289,62.54423012,126.4094952,120.1970876,56.78669088,124.6648478,140.903083,61.65066986,117.9044496,160.8254021,39.64604574,143.4575842,153.0565234,143.9616817,165.891382
0,0,102.4359876,62.87146623,126.9209192,121.5254706,57.76780573,124.7203108,141.8071197,63.90213355,116.2606452,160.4384854,43.12402054,140.7476039,152.6199617,143.802609,165.5344649
0,0,102.4683515,68.90321419,124.928732,122.1102365,65.44623009,122.5080585,142.8332958,76.15034399,110.5764612,160.4622645,59.51213447,128.1676042,154.8059534,145.8069724,167.3749743
0,0,103.5593281,76.09812129,122.2735017,123.2503814,73.14893536,122.2009348,144.7568665,82.08528393,110.6401458,160.346401,69.59159567,121.0359366,155.6180797,147.0599667,166.9108393
0,0,105.5034836,80.3758754,120.2713605,124.7329076,79.39779442,121.1073225,146.9382375,86.0699216,110.1861496,160.3973154,84.07523093,110.5303087,158.2230893,148.7409824,163.9671561
0,0,106.42475,78.04702454,121.290528,124.3419654,71.78677745,124.7948175,145.5814927,75.84480474,119.2710468,158.4186509,69.02808608,125.6347004,158.0386204,149.2243072,164.9518756
0,0,106.2351843,76.312072,122.6232256,121.9741823,66.05929527,128.3174872,142.3858003,63.73162428,128.8568745,154.7412481,52.74428071,141.3420746,158.2535192,149.1765298,164.5357359
0,0,107.816217,81.10338506,121.1575194,123.4775108,69.56352379,126.3859429,144.2093241,63.16555711,128.4211019,157.2682719,54.0403076,138.5163253,157.0942222,148.2033688,166.1907654
0,0,108.6393505,83.00713469,120.7121632,122.5916366,68.72971241,126.4515665,142.1198858,60.58753339,131.2730502,154.97097,50.10483266,141.7103354,155.5413964,150.2774264,166.7635832
0,0,109.2288816,90.1037961,118.5207903,122.7556404,77.99172515,121.6721884,141.2140111,71.04663325,123.2564109,152.1147182,62.70524301,131.6193427,157.136085,151.5105626,168.0592149
0,0,112.7415446,97.54649751,121.5420284,126.0477574,84.94919824,120.6140121,144.3552177,81.46076682,118.6033302,154.1947534,76.57000846,119.0905078,156.0701115,152.0399017,168.8013867
0,0,115.4376949,107.600957,127.209126,128.6280807,103.7238778,123.9241269,149.4595056,106.1261055,111.5930015,157.036786,118.816862,85.92839027,157.95432,154.3190523,171.9504127
0,0,116.7967612,110.6351851,134.1035464,129.5900424,107.6547858,127.8443609,150.622835,109.8863644,110.0371455,161.3905641,125.3751661,79.24409668,151.7061264,153.7262752,173.3069167
0,0,123.6650893,113.8761192,140.6160889,133.0342811,110.382026,133.1808063,152.0011922,112.8282965,115.6603167,164.0829537,128.9485706,86.82308317,155.0035893,154.2344002,172.9169943
0,0,129.1255922,123.1433586,144.9435549,137.725768,117.5692035,136.3710024,155.4467861,122.4624704,118.3297544,163.967189,140.6093733,87.40012207,163.9245308,157.5031223,174.4912331
0,0,128.8564772,130.1030759,145.7362316,140.3686308,120.7816227,136.3773391,159.4577136,126.7140344,118.7336322,168.8578806,140.9781243,98.06893801,161.0976547,156.5181227,176.5859084
0,0,133.7646467,132.8617798,151.2846304,143.4872721,124.8728329,139.8450891,161.8970627,127.9414868,126.3354264,170.8113994,143.3583203,117.9270162,158.5677999,153.1675197,176.8247362
0,0,138.6381811,126.3216662,154.9930576,145.1011844,124.777448,142.1464368,160.7210841,127.3695496,131.6796088,167.4698475,143.4781089,119.6116519,162.3495557,157.3443479,171.8853817
0,0,133.2511389,133.3791733,158.366201,143.5842593,141.8748715,155.9579329,156.4500655,145.6710138,150.7744507,163.560782,152.8391111,150.2364974,163.7459901,159.5652534,168.293044
0,0,140.9351605,134.1322864,163.1162719,145.3701045,149.7868525,163.9957038,154.6434628,154.1274702,162.5066909,160.6723907,161.7183763,170.2346269,163.0982603,158.6335353,167.3077633
0,0,142.4994089,140.8989689,165.0189012,143.8109552,152.586201,166.1599084,154.0604221,155.5496939,165.4591569,163.2638753,166.9459294,171.9114482,170.1450333,157.288538,163.0076997
0,0,139.5785883,147.5772303,168.5984076,145.9381071,153.5303424,168.5540236,155.4414384,155.151117,170.893476,165.9706645,166.2989373,179.694969,169.0584903,156.8768126,159.0803688
0,0,145.1112727,149.0810971,170.8840011,154.96846,151.3972978,169.2115748,162.1621536,154.6614804,171.2322214,171.7646553,165.4217427,173.3341944,157.8051843,161.7562059,163.378992
0,0,147.6951967,152.2229611,172.8796938,162.6082916,150.0136398,170.2473324,169.3989847,152.4548269,172.6232215,177.7101001,160.9467116,174.6025551,158.0216631,163.174044,166.1545185
0,0,153.0820214,152.9719217,174.4912133,165.8913633,152.8351834,171.6842669,175.0065932,153.2042621,172.31108,175.2008415,161.8127201,171.3949013,149.1267972,162.9922139,171.8388425
